"","x"
"53613",2016-09-20 20:11:00
"53614",2016-09-20 20:12:01
"53615",2016-09-20 20:22:00
"53616",2016-09-20 20:27:01
"53617",2016-09-20 20:47:01
"53618",2016-09-20 20:52:01
"53619",2016-09-20 21:02:01
"53620",2016-09-20 21:07:01
"53621",2016-09-20 21:11:00
"53622",2016-09-20 21:12:02
"53623",2016-09-20 21:12:03
"53624",2016-09-20 21:17:01
"53625",2016-09-20 21:22:01
"53626",2016-09-20 21:37:00
"53627",2016-09-20 21:42:01
"53628",2016-09-20 21:47:00
"53629",2016-09-20 21:47:00
"53630",2016-09-20 21:57:01
"53631",2016-09-20 22:07:00
"53632",2016-09-20 22:12:01
"53633",2016-09-20 23:11:00
"53634",2016-09-20 23:22:02
"53635",2016-09-20 23:27:01
"53636",2016-09-20 23:57:02
"53637",2016-09-21 00:02:01
"53638",2016-09-21 00:12:00
"53639",2016-09-21 00:32:00
"53640",2016-09-21 00:42:01
"53641",2016-09-21 00:46:00
"53642",2016-09-21 00:47:01
"53643",2016-09-21 01:02:01
"53644",2016-09-21 01:32:00
"53645",2016-09-21 01:42:01
"53646",2016-09-21 02:16:42
"53647",2016-09-21 02:16:43
"53648",2016-09-21 02:22:00
"53649",2016-09-21 02:52:01
"53650",2016-09-21 02:52:01
"53651",2016-09-21 03:02:02
"53652",2016-09-21 03:17:01
"53653",2016-09-21 03:22:02
"53654",2016-09-21 03:42:04
"53655",2016-09-21 03:57:00
"53656",2016-09-21 04:11:01
"53657",2016-09-21 04:52:00
"53658",2016-09-21 05:07:16
"53659",2016-09-21 05:26:06
"53660",2016-09-21 05:41:06
"53661",2016-09-21 06:06:06
"53662",2016-09-21 06:11:41
"53663",2016-09-21 06:17:49
"53664",2016-09-21 06:17:50
"53665",2016-09-21 06:46:59
"53666",2016-09-21 06:47:00
"53667",2016-09-21 07:01:37
"53668",2016-09-21 07:01:38
"53669",2016-09-21 07:08:58
"53670",2016-09-21 07:12:51
"53671",2016-09-21 07:16:51
"53672",2016-09-21 07:31:27
"53673",2016-09-21 07:36:15
"53674",2016-09-21 07:41:48
"53675",2016-09-21 08:11:33
"53676",2016-09-21 08:16:15
"53677",2016-09-21 08:21:58
"53678",2016-09-21 08:31:40
"53679",2016-09-21 08:31:41
"53680",2016-09-21 08:36:06
"53681",2016-09-21 08:36:07
"53682",2016-09-21 08:46:30
"53683",2016-09-21 08:53:16
"53684",2016-09-21 08:56:05
"53685",2016-09-21 09:01:31
"53686",2016-09-21 09:01:31
"53687",2016-09-21 09:06:18
"53688",2016-09-21 09:11:28
"53689",2016-09-21 09:16:23
"53690",2016-09-21 09:26:01
"53691",2016-09-21 09:26:02
"53692",2016-09-21 09:31:11
"53693",2016-09-21 09:36:11
"53694",2016-09-21 09:41:07
"53695",2016-09-21 09:51:15
"53696",2016-09-21 09:51:15
"53697",2016-09-21 09:51:15
"53698",2016-09-21 09:57:12
"53699",2016-09-21 10:01:44
"53700",2016-09-21 10:46:01
"53701",2016-09-21 10:47:04
"53702",2016-09-21 10:56:23
"53703",2016-09-21 10:56:24
"53704",2016-09-21 11:01:11
"53705",2016-09-21 11:01:11
"53706",2016-09-21 11:06:09
"53707",2016-09-21 11:11:07
"53708",2016-09-21 11:11:07
"53709",2016-09-21 11:21:24
"53710",2016-09-21 11:26:10
"53711",2016-09-21 11:37:00
"53712",2016-09-21 11:47:00
"53713",2016-09-21 11:52:01
"53714",2016-09-21 11:57:01
"53715",2016-09-21 11:57:01
"53716",2016-09-21 12:06:01
"53717",2016-09-21 12:07:02
"53718",2016-09-21 12:26:01
"53719",2016-09-21 12:32:00
"53720",2016-09-21 12:46:02
"53721",2016-09-21 12:52:00
"53722",2016-09-21 12:57:01
"53723",2016-09-21 12:57:01
"53724",2016-09-21 13:01:01
"53725",2016-09-21 13:07:00
"53726",2016-09-21 13:16:00
"53727",2016-09-21 13:26:01
"53728",2016-09-21 13:32:01
"53729",2016-09-21 13:36:00
"53730",2016-09-21 13:37:01
"53731",2016-09-21 13:41:01
"53732",2016-09-21 13:46:11
"53733",2016-09-21 14:21:02
"53734",2016-09-21 14:21:02
"53735",2016-09-21 14:21:03
"53736",2016-09-21 14:21:03
"53737",2016-09-21 14:27:00
"53738",2016-09-21 14:42:01
"53739",2016-09-21 14:42:02
"53740",2016-09-21 14:46:14
"53741",2016-09-21 14:56:26
"53742",2016-09-21 14:56:27
"53743",2016-09-21 15:01:24
"53744",2016-09-21 15:07:01
"53745",2016-09-21 15:12:19
"53746",2016-09-21 15:17:24
"53747",2016-09-21 15:17:24
"53748",2016-09-21 15:21:37
"53749",2016-09-21 15:31:13
"53750",2016-09-21 15:36:05
"53751",2016-09-21 15:36:06
"53752",2016-09-21 15:41:14
"53753",2016-09-21 15:46:02
"53754",2016-09-21 15:47:00
"53755",2016-09-21 16:02:01
"53756",2016-09-21 16:12:00
"53757",2016-09-21 16:12:01
"53758",2016-09-21 16:17:02
"53759",2016-09-21 16:26:04
"53760",2016-09-21 16:36:28
"53761",2016-09-21 16:36:28
"53762",2016-09-21 16:41:10
"53763",2016-09-21 16:47:00
"53764",2016-09-21 16:57:01
"53765",2016-09-21 17:07:01
"53766",2016-09-21 17:07:01
"53767",2016-09-21 17:07:03
"53768",2016-09-21 17:12:01
"53769",2016-09-21 17:22:02
"53770",2016-09-21 17:31:01
"53771",2016-09-21 17:42:02
"53772",2016-09-21 17:42:03
"53773",2016-09-21 17:47:02
"53774",2016-09-21 17:47:02
"53775",2016-09-21 17:57:00
"53776",2016-09-21 17:57:01
"53777",2016-09-21 18:02:00
"53778",2016-09-21 18:17:02
"53779",2016-09-21 18:21:00
"53780",2016-09-21 18:27:00
"53781",2016-09-21 18:32:00
"53782",2016-09-21 18:32:00
"53783",2016-09-21 18:42:01
"53784",2016-09-21 18:42:01
"53785",2016-09-21 18:42:02
"53786",2016-09-21 19:01:01
"53787",2016-09-21 19:02:00
"53788",2016-09-21 19:32:01
"53789",2016-09-21 19:42:00
"53790",2016-09-21 19:42:00
"53791",2016-09-21 19:52:00
"53792",2016-09-21 19:57:00
"53793",2016-09-21 20:02:01
"53794",2016-09-21 20:07:00
"53795",2016-09-21 20:12:00
"53796",2016-09-21 20:17:01
"53797",2016-09-21 20:31:02
"53798",2016-09-21 20:42:00
"53799",2016-09-21 20:42:00
"53800",2016-09-21 21:01:00
"53801",2016-09-21 21:02:01
"53802",2016-09-21 21:02:01
"53803",2016-09-21 21:07:01
"53804",2016-09-21 21:12:01
"53805",2016-09-21 21:16:00
"53806",2016-09-21 21:17:04
"53807",2016-09-21 21:27:03
"53808",2016-09-21 21:31:01
"53809",2016-09-21 21:31:02
"53810",2016-09-21 21:31:03
"53811",2016-09-21 21:42:00
"53812",2016-09-21 21:47:00
"53813",2016-09-21 21:52:00
"53814",2016-09-21 22:27:00
"53815",2016-09-21 22:37:00
"53816",2016-09-21 23:16:00
"53817",2016-09-21 23:27:01
"53818",2016-09-21 23:46:33
"53819",2016-09-21 23:57:00
"53820",2016-09-22 00:37:00
"53821",2016-09-22 00:41:01
"53822",2016-09-22 00:46:00
"53823",2016-09-22 00:57:02
"53824",2016-09-22 01:12:00
"53825",2016-09-22 01:32:00
"53826",2016-09-22 01:47:00
"53827",2016-09-22 02:27:00
"53828",2016-09-22 02:41:01
"53829",2016-09-22 03:32:00
"53830",2016-09-22 03:37:00
"53831",2016-09-22 04:12:00
"53832",2016-09-22 04:12:01
"53833",2016-09-22 04:37:01
"53834",2016-09-22 04:42:01
"53835",2016-09-22 05:42:00
"53836",2016-09-22 05:52:00
"53837",2016-09-22 06:17:00
"53838",2016-09-22 06:27:00
"53839",2016-09-22 07:11:02
"53840",2016-09-22 07:22:01
"53841",2016-09-22 07:22:01
"53842",2016-09-22 07:37:00
"53843",2016-09-22 07:42:00
"53844",2016-09-22 07:46:00
"53845",2016-09-22 07:47:00
"53846",2016-09-22 07:57:00
"53847",2016-09-22 08:27:01
"53848",2016-09-22 08:52:01
"53849",2016-09-22 09:01:03
"53850",2016-09-22 09:22:00
"53851",2016-09-22 09:22:00
"53852",2016-09-22 09:27:00
"53853",2016-09-22 09:27:00
"53854",2016-09-22 09:32:01
"53855",2016-09-22 09:42:01
"53856",2016-09-22 09:42:01
"53857",2016-09-22 10:01:01
"53858",2016-09-22 10:06:00
"53859",2016-09-22 10:11:01
"53860",2016-09-22 10:12:01
"53861",2016-09-22 10:16:15
"53862",2016-09-22 10:21:03
"53863",2016-09-22 10:26:44
"53864",2016-09-22 10:26:44
"53865",2016-09-22 10:31:37
"53866",2016-09-22 10:41:03
"53867",2016-09-22 10:41:03
"53868",2016-09-22 10:46:18
"53869",2016-09-22 10:51:21
"53870",2016-09-22 10:51:21
"53871",2016-09-22 10:57:01
"53872",2016-09-22 11:01:03
"53873",2016-09-22 11:01:04
"53874",2016-09-22 11:18:01
"53875",2016-09-22 11:21:01
"53876",2016-09-22 11:21:02
"53877",2016-09-22 11:36:02
"53878",2016-09-22 11:57:02
"53879",2016-09-22 12:02:02
"53880",2016-09-22 12:02:02
"53881",2016-09-22 12:02:02
"53882",2016-09-22 12:02:03
"53883",2016-09-22 12:07:01
"53884",2016-09-22 12:07:01
"53885",2016-09-22 12:12:01
"53886",2016-09-22 12:22:06
"53887",2016-09-22 12:26:34
"53888",2016-09-22 12:26:34
"53889",2016-09-22 12:41:35
"53890",2016-09-22 12:41:35
"53891",2016-09-22 12:46:08
"53892",2016-09-22 12:46:09
"53893",2016-09-22 12:56:23
"53894",2016-09-22 13:06:08
"53895",2016-09-22 13:21:05
"53896",2016-09-22 13:21:05
"53897",2016-09-22 13:26:02
"53898",2016-09-22 13:36:14
"53899",2016-09-22 13:36:15
"53900",2016-09-22 13:36:16
"53901",2016-09-22 13:36:16
"53902",2016-09-22 13:56:02
"53903",2016-09-22 13:56:02
"53904",2016-09-22 13:56:03
"53905",2016-09-22 13:56:03
"53906",2016-09-22 14:01:25
"53907",2016-09-22 14:01:25
"53908",2016-09-22 14:06:03
"53909",2016-09-22 14:06:03
"53910",2016-09-22 14:16:08
"53911",2016-09-22 14:16:08
"53912",2016-09-22 14:22:11
"53913",2016-09-22 14:22:11
"53914",2016-09-22 14:22:11
"53915",2016-09-22 14:26:59
"53916",2016-09-22 14:36:10
"53917",2016-09-22 14:36:10
"53918",2016-09-22 14:36:11
"53919",2016-09-22 14:41:07
"53920",2016-09-22 14:41:07
"53921",2016-09-22 14:52:15
"53922",2016-09-22 14:52:15
"53923",2016-09-22 14:56:28
"53924",2016-09-22 15:02:52
"53925",2016-09-22 15:02:53
"53926",2016-09-22 15:27:58
"53927",2016-09-22 15:31:33
"53928",2016-09-22 15:36:19
"53929",2016-09-22 15:36:20
"53930",2016-09-22 15:36:20
"53931",2016-09-22 15:42:51
"53932",2016-09-22 15:42:52
"53933",2016-09-22 15:42:52
"53934",2016-09-22 15:47:11
"53935",2016-09-22 15:57:09
"53936",2016-09-22 16:06:11
"53937",2016-09-22 16:13:19
"53938",2016-09-22 16:13:20
"53939",2016-09-22 16:23:20
"53940",2016-09-22 16:28:15
"53941",2016-09-22 16:28:15
"53942",2016-09-22 16:28:15
"53943",2016-09-22 16:28:16
"53944",2016-09-22 16:33:09
"53945",2016-09-22 16:33:09
"53946",2016-09-22 16:37:31
"53947",2016-09-22 16:37:31
"53948",2016-09-22 16:41:46
"53949",2016-09-22 16:47:45
"53950",2016-09-22 16:47:47
"53951",2016-09-22 16:52:13
"53952",2016-09-22 16:52:14
"53953",2016-09-22 16:56:20
"53954",2016-09-22 17:06:53
"53955",2016-09-22 17:06:54
"53956",2016-09-22 17:06:54
"53957",2016-09-22 17:11:03
"53958",2016-09-22 17:17:16
"53959",2016-09-22 17:21:31
"53960",2016-09-22 17:21:31
"53961",2016-09-22 17:27:42
"53962",2016-09-22 17:27:42
"53963",2016-09-22 17:27:43
"53964",2016-09-22 17:31:53
"53965",2016-09-22 17:36:02
"53966",2016-09-22 17:52:44
"53967",2016-09-22 17:56:56
"53968",2016-09-22 17:56:56
"53969",2016-09-22 18:03:13
"53970",2016-09-22 18:17:06
"53971",2016-09-22 18:21:47
"53972",2016-09-22 18:21:47
"53973",2016-09-22 18:21:48
"53974",2016-09-22 18:38:06
"53975",2016-09-22 18:46:46
"53976",2016-09-22 18:51:07
"53977",2016-09-22 18:51:08
"53978",2016-09-22 18:51:08
"53979",2016-09-22 19:02:53
"53980",2016-09-22 19:13:10
"53981",2016-09-22 19:21:09
"53982",2016-09-22 19:26:43
"53983",2016-09-22 19:32:12
"53984",2016-09-22 19:37:27
"53985",2016-09-22 19:37:27
"53986",2016-09-22 19:47:43
"53987",2016-09-22 19:47:43
"53988",2016-09-22 19:52:41
"53989",2016-09-22 19:57:49
"53990",2016-09-22 20:03:03
"53991",2016-09-22 20:03:03
"53992",2016-09-22 20:37:50
"53993",2016-09-22 20:37:50
"53994",2016-09-22 20:42:23
"53995",2016-09-22 20:42:23
"53996",2016-09-22 20:46:49
"53997",2016-09-22 20:46:49
"53998",2016-09-22 20:57:48
"53999",2016-09-22 20:57:48
"54000",2016-09-22 21:02:15
"54001",2016-09-22 21:02:15
"54002",2016-09-22 21:06:45
"54003",2016-09-22 21:11:10
"54004",2016-09-22 21:47:44
"54005",2016-09-22 21:52:13
"54006",2016-09-22 22:03:04
"54007",2016-09-22 22:18:15
"54008",2016-09-22 22:26:53
"54009",2016-09-22 22:31:10
"54010",2016-09-22 22:46:26
"54011",2016-09-22 22:46:26
"54012",2016-09-22 22:56:52
"54013",2016-09-22 23:11:39
"54014",2016-09-22 23:27:14
"54015",2016-09-22 23:27:15
"54016",2016-09-22 23:41:09
"54017",2016-09-22 23:48:02
"54018",2016-09-23 00:07:38
"54019",2016-09-23 00:07:38
"54020",2016-09-23 01:11:30
"54021",2016-09-23 01:36:52
"54022",2016-09-23 01:51:18
"54023",2016-09-23 01:58:26
"54024",2016-09-23 02:17:13
"54025",2016-09-23 02:31:25
"54026",2016-09-23 02:36:11
"54027",2016-09-23 03:11:09
"54028",2016-09-23 03:31:14
"54029",2016-09-23 03:41:45
"54030",2016-09-23 03:47:17
"54031",2016-09-23 03:56:32
"54032",2016-09-23 04:26:31
"54033",2016-09-23 04:31:42
"54034",2016-09-23 04:41:55
"54035",2016-09-23 05:11:50
"54036",2016-09-23 05:46:17
"54037",2016-09-23 05:46:17
"54038",2016-09-23 05:56:58
"54039",2016-09-23 06:06:07
"54040",2016-09-23 06:11:33
"54041",2016-09-23 06:26:28
"54042",2016-09-23 06:36:53
"54043",2016-09-23 06:41:32
"54044",2016-09-23 06:53:20
"54045",2016-09-23 06:57:59
"54046",2016-09-23 07:02:37
"54047",2016-09-23 07:07:01
"54048",2016-09-23 07:12:00
"54049",2016-09-23 07:22:00
"54050",2016-09-23 07:27:00
"54051",2016-09-23 07:36:00
"54052",2016-09-23 07:37:01
"54053",2016-09-23 07:42:00
"54054",2016-09-23 07:52:00
"54055",2016-09-23 08:17:01
"54056",2016-09-23 08:22:02
"54057",2016-09-23 08:22:02
"54058",2016-09-23 08:27:00
"54059",2016-09-23 08:32:00
"54060",2016-09-23 08:41:00
"54061",2016-09-23 09:02:01
"54062",2016-09-23 09:07:00
"54063",2016-09-23 09:07:00
"54064",2016-09-23 09:12:00
"54065",2016-09-23 09:22:00
"54066",2016-09-23 09:27:01
"54067",2016-09-23 09:27:01
"54068",2016-09-23 09:37:00
"54069",2016-09-23 09:37:00
"54070",2016-09-23 09:47:00
"54071",2016-09-23 09:52:01
"54072",2016-09-23 09:57:01
"54073",2016-09-23 10:02:00
"54074",2016-09-23 10:17:00
"54075",2016-09-23 10:21:00
"54076",2016-09-23 10:22:00
"54077",2016-09-23 10:22:00
"54078",2016-09-23 10:27:01
"54079",2016-09-23 10:27:02
"54080",2016-09-23 10:31:00
"54081",2016-09-23 10:37:00
"54082",2016-09-23 10:42:00
"54083",2016-09-23 10:51:00
"54084",2016-09-23 10:57:01
"54085",2016-09-23 11:02:01
"54086",2016-09-23 11:02:01
"54087",2016-09-23 11:07:00
"54088",2016-09-23 11:07:00
"54089",2016-09-23 11:12:01
"54090",2016-09-23 11:16:22
"54091",2016-09-23 11:21:05
"54092",2016-09-23 11:46:27
"54093",2016-09-23 11:51:35
"54094",2016-09-23 11:56:41
"54095",2016-09-23 11:56:41
"54096",2016-09-23 12:01:49
"54097",2016-09-23 12:01:49
"54098",2016-09-23 12:01:50
"54099",2016-09-23 12:01:50
"54100",2016-09-23 12:07:01
"54101",2016-09-23 12:17:38
"54102",2016-09-23 12:22:55
"54103",2016-09-23 12:27:27
"54104",2016-09-23 12:47:20
"54105",2016-09-23 12:56:11
"54106",2016-09-23 13:02:49
"54107",2016-09-23 13:02:49
"54108",2016-09-23 13:02:50
"54109",2016-09-23 13:07:12
"54110",2016-09-23 13:18:11
"54111",2016-09-23 13:23:25
"54112",2016-09-23 13:23:25
"54113",2016-09-23 13:23:26
"54114",2016-09-23 13:23:26
"54115",2016-09-23 13:31:06
"54116",2016-09-23 13:41:10
"54117",2016-09-23 13:46:16
"54118",2016-09-23 13:51:25
"54119",2016-09-23 13:51:25
"54120",2016-09-23 13:51:25
"54121",2016-09-23 14:01:40
"54122",2016-09-23 14:06:46
"54123",2016-09-23 14:06:46
"54124",2016-09-23 14:06:47
"54125",2016-09-23 14:11:52
"54126",2016-09-23 14:36:52
"54127",2016-09-23 14:56:22
"54128",2016-09-23 14:56:23
"54129",2016-09-23 15:00:59
"54130",2016-09-23 15:03:26
"54131",2016-09-23 15:08:04
"54132",2016-09-23 15:12:44
"54133",2016-09-23 15:17:20
"54134",2016-09-23 15:26:40
"54135",2016-09-23 15:26:41
"54136",2016-09-23 15:31:23
"54137",2016-09-23 15:36:08
"54138",2016-09-23 15:36:08
"54139",2016-09-23 15:36:08
"54140",2016-09-23 15:43:05
"54141",2016-09-23 15:52:27
"54142",2016-09-23 15:57:01
"54143",2016-09-23 16:01:44
"54144",2016-09-23 16:01:44
"54145",2016-09-23 16:01:45
"54146",2016-09-23 16:06:12
"54147",2016-09-23 16:06:12
"54148",2016-09-23 16:26:12
"54149",2016-09-23 16:26:12
"54150",2016-09-23 16:38:35
"54151",2016-09-23 16:46:30
"54152",2016-09-23 16:46:32
"54153",2016-09-23 16:46:32
"54154",2016-09-23 16:51:27
"54155",2016-09-23 16:56:11
"54156",2016-09-23 17:02:34
"54157",2016-09-23 17:07:01
"54158",2016-09-23 17:17:58
"54159",2016-09-23 17:26:53
"54160",2016-09-23 17:31:13
"54161",2016-09-23 17:36:03
"54162",2016-09-23 17:36:04
"54163",2016-09-23 17:41:27
"54164",2016-09-23 17:46:08
"54165",2016-09-23 17:51:38
"54166",2016-09-23 18:06:33
"54167",2016-09-23 18:11:03
"54168",2016-09-23 18:16:12
"54169",2016-09-23 18:27:04
"54170",2016-09-23 18:38:05
"54171",2016-09-23 18:38:05
"54172",2016-09-23 18:38:05
"54173",2016-09-23 18:42:12
"54174",2016-09-23 18:52:13
"54175",2016-09-23 19:02:01
"54176",2016-09-23 19:06:03
"54177",2016-09-23 19:12:03
"54178",2016-09-23 19:21:00
"54179",2016-09-23 19:26:01
"54180",2016-09-23 19:27:01
"54181",2016-09-23 19:36:42
"54182",2016-09-23 19:36:42
"54183",2016-09-23 19:41:32
"54184",2016-09-23 19:41:32
"54185",2016-09-23 19:47:03
"54186",2016-09-23 20:02:04
"54187",2016-09-23 20:11:05
"54188",2016-09-23 20:11:06
"54189",2016-09-23 20:16:02
"54190",2016-09-23 20:26:01
"54191",2016-09-23 20:26:01
"54192",2016-09-23 20:26:02
"54193",2016-09-23 20:42:01
"54194",2016-09-23 20:57:01
"54195",2016-09-23 21:02:02
"54196",2016-09-23 21:07:00
"54197",2016-09-23 21:12:01
"54198",2016-09-23 21:16:01
"54199",2016-09-23 21:16:01
"54200",2016-09-23 21:27:01
"54201",2016-09-23 21:42:03
"54202",2016-09-23 22:01:04
"54203",2016-09-23 22:01:04
"54204",2016-09-23 22:11:13
"54205",2016-09-23 22:16:05
"54206",2016-09-23 22:22:04
"54207",2016-09-23 22:56:02
"54208",2016-09-23 23:02:01
"54209",2016-09-23 23:07:02
"54210",2016-09-23 23:37:01
"54211",2016-09-23 23:57:00
"54212",2016-09-23 23:57:01
"54213",2016-09-24 00:07:00
"54214",2016-09-24 00:07:00
"54215",2016-09-24 00:12:00
"54216",2016-09-24 00:17:00
"54217",2016-09-24 00:17:01
"54218",2016-09-24 00:27:00
"54219",2016-09-24 00:31:00
"54220",2016-09-24 00:32:01
"54221",2016-09-24 00:32:01
"54222",2016-09-24 00:52:01
"54223",2016-09-24 01:01:00
"54224",2016-09-24 02:02:00
"54225",2016-09-24 02:27:01
"54226",2016-09-24 02:42:00
"54227",2016-09-24 02:47:00
"54228",2016-09-24 02:52:01
"54229",2016-09-24 03:16:01
"54230",2016-09-24 03:17:00
"54231",2016-09-24 04:07:01
"54232",2016-09-24 04:32:00
"54233",2016-09-24 05:11:01
"54234",2016-09-24 05:17:01
"54235",2016-09-24 05:21:05
"54236",2016-09-24 05:27:00
"54237",2016-09-24 05:37:01
"54238",2016-09-24 05:46:01
"54239",2016-09-24 06:12:01
"54240",2016-09-24 06:52:00
"54241",2016-09-24 07:06:01
"54242",2016-09-24 07:52:00
"54243",2016-09-24 08:12:01
"54244",2016-09-24 08:27:01
"54245",2016-09-24 08:52:00
"54246",2016-09-24 08:52:00
"54247",2016-09-24 08:57:00
"54248",2016-09-24 09:07:01
"54249",2016-09-24 09:17:01
"54250",2016-09-24 09:22:00
"54251",2016-09-24 09:27:00
"54252",2016-09-24 09:27:00
"54253",2016-09-24 09:32:02
"54254",2016-09-24 09:32:03
"54255",2016-09-24 09:37:00
"54256",2016-09-24 09:37:00
"54257",2016-09-24 09:37:00
"54258",2016-09-24 09:42:01
"54259",2016-09-24 09:42:02
"54260",2016-09-24 09:57:01
"54261",2016-09-24 09:57:01
"54262",2016-09-24 10:01:00
"54263",2016-09-24 10:17:01
"54264",2016-09-24 10:17:01
"54265",2016-09-24 10:21:00
"54266",2016-09-24 10:21:01
"54267",2016-09-24 10:27:01
"54268",2016-09-24 10:27:02
"54269",2016-09-24 10:27:02
"54270",2016-09-24 10:32:01
"54271",2016-09-24 10:41:01
"54272",2016-09-24 10:47:00
"54273",2016-09-24 10:57:01
"54274",2016-09-24 10:57:01
"54275",2016-09-24 11:01:00
"54276",2016-09-24 11:02:01
"54277",2016-09-24 11:07:00
"54278",2016-09-24 11:12:01
"54279",2016-09-24 11:37:00
"54280",2016-09-24 11:52:00
"54281",2016-09-24 11:56:01
"54282",2016-09-24 11:57:01
"54283",2016-09-24 12:22:01
"54284",2016-09-24 12:26:32
"54285",2016-09-24 12:26:32
"54286",2016-09-24 12:32:06
"54287",2016-09-24 12:32:06
"54288",2016-09-24 12:37:00
"54289",2016-09-24 12:52:00
"54290",2016-09-24 12:57:01
"54291",2016-09-24 13:12:00
"54292",2016-09-24 13:12:01
"54293",2016-09-24 13:17:00
"54294",2016-09-24 13:22:00
"54295",2016-09-24 13:27:00
"54296",2016-09-24 13:32:00
"54297",2016-09-24 13:42:00
"54298",2016-09-24 13:47:01
"54299",2016-09-24 13:47:01
"54300",2016-09-24 13:57:00
"54301",2016-09-24 13:57:01
"54302",2016-09-24 13:57:01
"54303",2016-09-24 14:02:01
"54304",2016-09-24 14:07:00
"54305",2016-09-24 14:07:00
"54306",2016-09-24 14:26:01
"54307",2016-09-24 14:26:02
"54308",2016-09-24 14:37:01
"54309",2016-09-24 14:42:00
"54310",2016-09-24 14:47:00
"54311",2016-09-24 14:47:00
"54312",2016-09-24 14:52:00
"54313",2016-09-24 14:52:00
"54314",2016-09-24 14:52:01
"54315",2016-09-24 15:07:01
"54316",2016-09-24 15:12:01
"54317",2016-09-24 15:17:00
"54318",2016-09-24 15:22:00
"54319",2016-09-24 15:26:01
"54320",2016-09-24 15:37:02
"54321",2016-09-24 15:42:01
"54322",2016-09-24 15:42:01
"54323",2016-09-24 15:42:02
"54324",2016-09-24 15:46:00
"54325",2016-09-24 15:52:01
"54326",2016-09-24 15:57:01
"54327",2016-09-24 16:02:00
"54328",2016-09-24 16:12:01
"54329",2016-09-24 16:17:01
"54330",2016-09-24 16:17:01
"54331",2016-09-24 16:22:01
"54332",2016-09-24 16:27:00
"54333",2016-09-24 16:37:00
"54334",2016-09-24 16:42:00
"54335",2016-09-24 16:47:00
"54336",2016-09-24 16:52:01
"54337",2016-09-24 16:57:00
"54338",2016-09-24 16:57:00
"54339",2016-09-24 17:07:01
"54340",2016-09-24 17:17:00
"54341",2016-09-24 17:42:01
"54342",2016-09-24 17:47:00
"54343",2016-09-24 17:52:01
"54344",2016-09-24 17:57:00
"54345",2016-09-24 18:12:02
"54346",2016-09-24 18:17:00
"54347",2016-09-24 18:17:00
"54348",2016-09-24 18:22:01
"54349",2016-09-24 18:36:00
"54350",2016-09-24 18:37:00
"54351",2016-09-24 18:37:01
"54352",2016-09-24 18:37:01
"54353",2016-09-24 18:37:01
"54354",2016-09-24 18:42:01
"54355",2016-09-24 18:47:01
"54356",2016-09-24 19:02:01
"54357",2016-09-24 19:07:00
"54358",2016-09-24 19:07:00
"54359",2016-09-24 19:27:00
"54360",2016-09-24 19:32:00
"54361",2016-09-24 19:37:01
"54362",2016-09-24 19:47:01
"54363",2016-09-24 19:47:01
"54364",2016-09-24 19:52:01
"54365",2016-09-24 19:57:01
"54366",2016-09-24 20:02:01
"54367",2016-09-24 20:07:00
"54368",2016-09-24 20:12:00
"54369",2016-09-24 20:12:00
"54370",2016-09-24 20:17:00
"54371",2016-09-24 20:17:01
"54372",2016-09-24 20:27:00
"54373",2016-09-24 20:42:00
"54374",2016-09-24 20:47:00
"54375",2016-09-24 20:47:00
"54376",2016-09-24 20:52:01
"54377",2016-09-24 21:07:01
"54378",2016-09-24 21:12:00
"54379",2016-09-24 21:12:00
"54380",2016-09-24 21:17:00
"54381",2016-09-24 21:17:00
"54382",2016-09-24 21:22:00
"54383",2016-09-24 21:32:02
"54384",2016-09-24 21:37:00
"54385",2016-09-24 21:52:00
"54386",2016-09-24 21:57:01
"54387",2016-09-24 22:02:00
"54388",2016-09-24 22:12:00
"54389",2016-09-24 22:17:00
"54390",2016-09-24 22:21:00
"54391",2016-09-24 22:27:00
"54392",2016-09-24 22:42:00
"54393",2016-09-24 22:57:01
"54394",2016-09-24 23:07:00
"54395",2016-09-24 23:12:00
"54396",2016-09-24 23:17:01
"54397",2016-09-24 23:32:01
